Entity,Code,Date,grocery_and_pharmacy
Puerto Rico,PRI,2020-05-18,-29
Puerto Rico,PRI,2020-05-19,-28.143
Puerto Rico,PRI,2020-05-20,-27.286
Puerto Rico,PRI,2020-05-21,-27.143
Puerto Rico,PRI,2020-05-22,-26.857
Puerto Rico,PRI,2020-05-23,-26.571
Puerto Rico,PRI,2020-05-24,-26.143
Puerto Rico,PRI,2020-05-25,-27.286
Puerto Rico,PRI,2020-05-26,-27.571
Puerto Rico,PRI,2020-05-27,-28
Puerto Rico,PRI,2020-05-28,-28.286
Puerto Rico,PRI,2020-05-29,-28.143
Puerto Rico,PRI,2020-05-30,-28
Puerto Rico,PRI,2020-05-31,-27.286
Puerto Rico,PRI,2020-06-01,-26.143
Puerto Rico,PRI,2020-06-02,-25.857
Puerto Rico,PRI,2020-06-03,-25.429
Puerto Rico,PRI,2020-06-04,-24.571
Puerto Rico,PRI,2020-06-05,-24.429
Puerto Rico,PRI,2020-06-06,-24.143
Puerto Rico,PRI,2020-06-07,-23.857
Puerto Rico,PRI,2020-06-08,-23.571
Puerto Rico,PRI,2020-06-09,-23.571
Puerto Rico,PRI,2020-06-10,-23.429
Puerto Rico,PRI,2020-06-11,-23.857
Puerto Rico,PRI,2020-06-12,-23.429
Puerto Rico,PRI,2020-06-13,-22.571
Puerto Rico,PRI,2020-06-14,-21.714
Puerto Rico,PRI,2020-06-15,-21.143
Puerto Rico,PRI,2020-06-16,-19.571
Puerto Rico,PRI,2020-06-17,-18.714
Puerto Rico,PRI,2020-06-18,-17.143
Puerto Rico,PRI,2020-06-19,-16
Puerto Rico,PRI,2020-06-20,-14.286
Puerto Rico,PRI,2020-06-21,-12.714
Puerto Rico,PRI,2020-06-22,-13.714
Puerto Rico,PRI,2020-06-23,-14.857
Puerto Rico,PRI,2020-06-24,-15.571
Puerto Rico,PRI,2020-06-25,-16.286
Puerto Rico,PRI,2020-06-26,-17.571
Puerto Rico,PRI,2020-06-27,-19.857
Puerto Rico,PRI,2020-06-28,-17.429
Puerto Rico,PRI,2020-06-29,-17
Puerto Rico,PRI,2020-06-30,-16.714
Puerto Rico,PRI,2020-07-01,-16.143
Puerto Rico,PRI,2020-07-02,-15.714
Puerto Rico,PRI,2020-07-03,-14.143
Puerto Rico,PRI,2020-07-04,-15.286
Puerto Rico,PRI,2020-07-05,-15
Puerto Rico,PRI,2020-07-06,-14.429
Puerto Rico,PRI,2020-07-07,-14.571
Puerto Rico,PRI,2020-07-08,-14.286
Puerto Rico,PRI,2020-07-09,-14.571
Puerto Rico,PRI,2020-07-10,-15.571
Puerto Rico,PRI,2020-07-11,-14.143
Puerto Rico,PRI,2020-07-12,-13.714
Puerto Rico,PRI,2020-07-13,-14
Puerto Rico,PRI,2020-07-14,-13.143
Puerto Rico,PRI,2020-07-15,-13
Puerto Rico,PRI,2020-07-16,-12.714
Puerto Rico,PRI,2020-07-17,-12.857
Puerto Rico,PRI,2020-07-18,-13.143
Puerto Rico,PRI,2020-07-19,-13.857
Puerto Rico,PRI,2020-07-20,-13.857
Puerto Rico,PRI,2020-07-21,-14.714
Puerto Rico,PRI,2020-07-22,-15.286
Puerto Rico,PRI,2020-07-23,-15.714
Puerto Rico,PRI,2020-07-24,-16
Puerto Rico,PRI,2020-07-25,-16.143
Puerto Rico,PRI,2020-07-26,-17
Puerto Rico,PRI,2020-07-27,-15.714
Puerto Rico,PRI,2020-07-28,-13.286
Puerto Rico,PRI,2020-07-29,-13
Puerto Rico,PRI,2020-07-30,-20.429
Puerto Rico,PRI,2020-07-31,-20.857
Puerto Rico,PRI,2020-08-01,-20.714
Puerto Rico,PRI,2020-08-02,-21
Puerto Rico,PRI,2020-08-03,-22.286
Puerto Rico,PRI,2020-08-04,-24.286
Puerto Rico,PRI,2020-08-05,-24.857
Puerto Rico,PRI,2020-08-06,-17.571
Puerto Rico,PRI,2020-08-07,-17.429
Puerto Rico,PRI,2020-08-08,-16.857
Puerto Rico,PRI,2020-08-09,-17
Puerto Rico,PRI,2020-08-10,-17.286
Puerto Rico,PRI,2020-08-11,-17.714
Puerto Rico,PRI,2020-08-12,-17.857
Puerto Rico,PRI,2020-08-13,-17.571
Puerto Rico,PRI,2020-08-14,-16.714
Puerto Rico,PRI,2020-08-15,-16.286
Puerto Rico,PRI,2020-08-16,-16.143
Puerto Rico,PRI,2020-08-17,-16.286
Puerto Rico,PRI,2020-08-18,-16
Puerto Rico,PRI,2020-08-19,-15.429
Puerto Rico,PRI,2020-08-20,-15.571
Puerto Rico,PRI,2020-08-21,-14
Puerto Rico,PRI,2020-08-22,-22.571
Puerto Rico,PRI,2020-08-23,-23.571
Puerto Rico,PRI,2020-08-24,-23.714
Puerto Rico,PRI,2020-08-25,-24.429
Puerto Rico,PRI,2020-08-26,-25.143
Puerto Rico,PRI,2020-08-27,-25.714
Puerto Rico,PRI,2020-08-28,-27.857
Puerto Rico,PRI,2020-08-29,-20.143
Puerto Rico,PRI,2020-08-30,-19.429
Puerto Rico,PRI,2020-08-31,-19.571
Puerto Rico,PRI,2020-09-01,-19.714
Puerto Rico,PRI,2020-09-02,-19.857
Puerto Rico,PRI,2020-09-03,-20.143
Puerto Rico,PRI,2020-09-04,-20.143
Puerto Rico,PRI,2020-09-05,-20.143
Puerto Rico,PRI,2020-09-06,-19.857
Puerto Rico,PRI,2020-09-07,-21
Puerto Rico,PRI,2020-09-08,-20.857
Puerto Rico,PRI,2020-09-09,-20.857
Puerto Rico,PRI,2020-09-10,-20.429
Puerto Rico,PRI,2020-09-11,-20.571
Puerto Rico,PRI,2020-09-12,-20.714
Puerto Rico,PRI,2020-09-13,-19
Puerto Rico,PRI,2020-09-14,-17.571
Puerto Rico,PRI,2020-09-15,-17.429
Puerto Rico,PRI,2020-09-16,-17.143
Puerto Rico,PRI,2020-09-17,-17.429
Puerto Rico,PRI,2020-09-18,-17.429
Puerto Rico,PRI,2020-09-19,-17.857
Puerto Rico,PRI,2020-09-20,-17.857
Puerto Rico,PRI,2020-09-21,-18.429
Puerto Rico,PRI,2020-09-22,-18.571
Puerto Rico,PRI,2020-09-23,-19
Puerto Rico,PRI,2020-09-24,-19
Puerto Rico,PRI,2020-09-25,-19.143
Puerto Rico,PRI,2020-09-26,-19.143
Puerto Rico,PRI,2020-09-27,-19.286
Puerto Rico,PRI,2020-09-28,-19
Puerto Rico,PRI,2020-09-29,-18.429
Puerto Rico,PRI,2020-09-30,-17.571
Puerto Rico,PRI,2020-10-01,-17.143
Puerto Rico,PRI,2020-10-02,-17
Puerto Rico,PRI,2020-10-03,-16.714
Puerto Rico,PRI,2020-10-04,-16.429
Puerto Rico,PRI,2020-10-05,-16.857
Puerto Rico,PRI,2020-10-06,-17.143
Puerto Rico,PRI,2020-10-07,-17.857
Puerto Rico,PRI,2020-10-08,-18.286
Puerto Rico,PRI,2020-10-09,-18.286
Puerto Rico,PRI,2020-10-10,-18.714
Puerto Rico,PRI,2020-10-11,-18.857
Puerto Rico,PRI,2020-10-12,-19
Puerto Rico,PRI,2020-10-13,-19.571
Puerto Rico,PRI,2020-10-14,-18.857
Puerto Rico,PRI,2020-10-15,-18.429
Puerto Rico,PRI,2020-10-16,-18.429
Puerto Rico,PRI,2020-10-17,-17.714
Puerto Rico,PRI,2020-10-18,-17.429
Puerto Rico,PRI,2020-10-19,-16.857
Puerto Rico,PRI,2020-10-20,-16.429
Puerto Rico,PRI,2020-10-21,-16.714
Puerto Rico,PRI,2020-10-22,-16.571
Puerto Rico,PRI,2020-10-23,-16.429
Puerto Rico,PRI,2020-10-24,-16.857
Puerto Rico,PRI,2020-10-25,-16.857
Puerto Rico,PRI,2020-10-26,-16.857
Puerto Rico,PRI,2020-10-27,-17.143
Puerto Rico,PRI,2020-10-28,-17.143
Puerto Rico,PRI,2020-10-29,-17.429
Puerto Rico,PRI,2020-10-30,-17
Puerto Rico,PRI,2020-10-31,-16.143
Puerto Rico,PRI,2020-11-01,-16
Puerto Rico,PRI,2020-11-02,-14.286
Puerto Rico,PRI,2020-11-03,-17.571
Puerto Rico,PRI,2020-11-04,-17.714
Puerto Rico,PRI,2020-11-05,-17.429
Puerto Rico,PRI,2020-11-06,-17.714
Puerto Rico,PRI,2020-11-07,-18.429
Puerto Rico,PRI,2020-11-08,-19
Puerto Rico,PRI,2020-11-09,-20.571
Puerto Rico,PRI,2020-11-10,-17
Puerto Rico,PRI,2020-11-11,-17.286
Puerto Rico,PRI,2020-11-12,-17
Puerto Rico,PRI,2020-11-13,-16.714
Puerto Rico,PRI,2020-11-14,-16.429
Puerto Rico,PRI,2020-11-15,-15.571
Puerto Rico,PRI,2020-11-16,-15.286
Puerto Rico,PRI,2020-11-17,-15.143
Puerto Rico,PRI,2020-11-18,-14.286
Puerto Rico,PRI,2020-11-19,-14.857
Puerto Rico,PRI,2020-11-20,-14.714
Puerto Rico,PRI,2020-11-21,-14.714
Puerto Rico,PRI,2020-11-22,-14.714
Puerto Rico,PRI,2020-11-23,-13.857
Puerto Rico,PRI,2020-11-24,-12.714
Qatar,QAT,2020-02-17,-0.333
Qatar,QAT,2020-02-18,-1
Qatar,QAT,2020-02-19,-1.6
Qatar,QAT,2020-02-20,-1.5
Qatar,QAT,2020-02-21,-1.286
Qatar,QAT,2020-02-22,-1.429
Qatar,QAT,2020-02-23,-1.714
Qatar,QAT,2020-02-24,-2
Qatar,QAT,2020-02-25,-2
Qatar,QAT,2020-02-26,-1.857
Qatar,QAT,2020-02-27,-0.857
Qatar,QAT,2020-02-28,0
Qatar,QAT,2020-02-29,1.143
Qatar,QAT,2020-03-01,2.571
Qatar,QAT,2020-03-02,4
Qatar,QAT,2020-03-03,5.143
Qatar,QAT,2020-03-04,6.429
Qatar,QAT,2020-03-05,6.714
Qatar,QAT,2020-03-06,6.857
Qatar,QAT,2020-03-07,6.571
Qatar,QAT,2020-03-08,6.143
Qatar,QAT,2020-03-09,7.429
Qatar,QAT,2020-03-10,7.286
Qatar,QAT,2020-03-11,6.429
Qatar,QAT,2020-03-12,5.429
Qatar,QAT,2020-03-13,2.286
Qatar,QAT,2020-03-14,0.429
Qatar,QAT,2020-03-15,-0.857
Qatar,QAT,2020-03-16,-3.714
Qatar,QAT,2020-03-17,-4.857
Qatar,QAT,2020-03-18,-6.714
Qatar,QAT,2020-03-19,-9
Qatar,QAT,2020-03-20,-11.429
Qatar,QAT,2020-03-21,-13.143
Qatar,QAT,2020-03-22,-16.286
Qatar,QAT,2020-03-23,-19.143
Qatar,QAT,2020-03-24,-21.857
Qatar,QAT,2020-03-25,-23.143
Qatar,QAT,2020-03-26,-23.857
Qatar,QAT,2020-03-27,-24.857
Qatar,QAT,2020-03-28,-26.143
Qatar,QAT,2020-03-29,-26
Qatar,QAT,2020-03-30,-26
Qatar,QAT,2020-03-31,-26.143
Qatar,QAT,2020-04-01,-26.286
Qatar,QAT,2020-04-02,-26.571
Qatar,QAT,2020-04-03,-26.429
Qatar,QAT,2020-04-04,-26
Qatar,QAT,2020-04-05,-25.429
Qatar,QAT,2020-04-06,-25.143
Qatar,QAT,2020-04-07,-25
Qatar,QAT,2020-04-08,-25.143
Qatar,QAT,2020-04-09,-24.857
Qatar,QAT,2020-04-10,-26.143
Qatar,QAT,2020-04-11,-27.429
Qatar,QAT,2020-04-12,-27.714
Qatar,QAT,2020-04-13,-29
Qatar,QAT,2020-04-14,-29.286
Qatar,QAT,2020-04-15,-30.286
Qatar,QAT,2020-04-16,-30.857
Qatar,QAT,2020-04-17,-30.429
Qatar,QAT,2020-04-18,-30.429
Qatar,QAT,2020-04-19,-30.857
Qatar,QAT,2020-04-20,-30.286
Qatar,QAT,2020-04-21,-30.571
Qatar,QAT,2020-04-22,-29.571
Qatar,QAT,2020-04-23,-28.429
Qatar,QAT,2020-04-24,-28
Qatar,QAT,2020-04-25,-28.286
Qatar,QAT,2020-04-26,-28.857
Qatar,QAT,2020-04-27,-29.429
Qatar,QAT,2020-04-28,-29.571
Qatar,QAT,2020-04-29,-30.143
Qatar,QAT,2020-04-30,-31.714
Qatar,QAT,2020-05-01,-31.571
Qatar,QAT,2020-05-02,-30.857
Qatar,QAT,2020-05-03,-29.714
Qatar,QAT,2020-05-04,-28.714
Qatar,QAT,2020-05-05,-28.286
Qatar,QAT,2020-05-06,-27.286
Qatar,QAT,2020-05-07,-26.286
Qatar,QAT,2020-05-08,-25.857
Qatar,QAT,2020-05-09,-25.286
Qatar,QAT,2020-05-10,-24.429
Qatar,QAT,2020-05-11,-23.571
Qatar,QAT,2020-05-12,-22.714
Qatar,QAT,2020-05-13,-22.571
Qatar,QAT,2020-05-14,-22.714
Qatar,QAT,2020-05-15,-22.714
Qatar,QAT,2020-05-16,-22.571
Qatar,QAT,2020-05-17,-22.571
Qatar,QAT,2020-05-18,-22.429
Qatar,QAT,2020-05-19,-21.857
Qatar,QAT,2020-05-20,-20.714
Qatar,QAT,2020-05-21,-19
Qatar,QAT,2020-05-22,-17
Qatar,QAT,2020-05-23,-13.429
Qatar,QAT,2020-05-24,-15.571
Qatar,QAT,2020-05-25,-15.857
Qatar,QAT,2020-05-26,-16.429
Qatar,QAT,2020-05-27,-16.714
Qatar,QAT,2020-05-28,-17.857
Qatar,QAT,2020-05-29,-19
Qatar,QAT,2020-05-30,-21.286
Qatar,QAT,2020-05-31,-16.714
Qatar,QAT,2020-06-01,-13.429
Qatar,QAT,2020-06-02,-10.286
Qatar,QAT,2020-06-03,-7.571
Qatar,QAT,2020-06-04,-3.857
Qatar,QAT,2020-06-05,-0.571
Qatar,QAT,2020-06-06,2.429
Qatar,QAT,2020-06-07,5.143
Qatar,QAT,2020-06-08,7
Qatar,QAT,2020-06-09,8.429
Qatar,QAT,2020-06-10,9.571
Qatar,QAT,2020-06-11,10.143
Qatar,QAT,2020-06-12,10.571
Qatar,QAT,2020-06-13,10.857
Qatar,QAT,2020-06-14,10.714
Qatar,QAT,2020-06-15,10.571
Qatar,QAT,2020-06-16,10.571
Qatar,QAT,2020-06-17,10.571
Qatar,QAT,2020-06-18,10.571
Qatar,QAT,2020-06-19,10.714
Qatar,QAT,2020-06-20,10.714
Qatar,QAT,2020-06-21,10.714
Qatar,QAT,2020-06-22,10.714
Qatar,QAT,2020-06-23,10.571
Qatar,QAT,2020-06-24,10.286
Qatar,QAT,2020-06-25,10.571
Qatar,QAT,2020-06-26,10.571
Qatar,QAT,2020-06-27,10.429
Qatar,QAT,2020-06-28,10.857
Qatar,QAT,2020-06-29,11.571
Qatar,QAT,2020-06-30,12.714
Qatar,QAT,2020-07-01,14
Qatar,QAT,2020-07-02,14.857
Qatar,QAT,2020-07-03,16
Qatar,QAT,2020-07-04,16.714
Qatar,QAT,2020-07-05,17.286
Qatar,QAT,2020-07-06,17.286
Qatar,QAT,2020-07-07,17.286
Qatar,QAT,2020-07-08,16.857
Qatar,QAT,2020-07-09,16.571
Qatar,QAT,2020-07-10,16.714
Qatar,QAT,2020-07-11,17.286
Qatar,QAT,2020-07-12,16.429
Qatar,QAT,2020-07-13,16
Qatar,QAT,2020-07-14,15.143
Qatar,QAT,2020-07-15,14.714
Qatar,QAT,2020-07-16,14.286
Qatar,QAT,2020-07-17,14.286
Qatar,QAT,2020-07-18,13.714
Qatar,QAT,2020-07-19,13.143
Qatar,QAT,2020-07-20,12.571
Qatar,QAT,2020-07-21,12.143
Qatar,QAT,2020-07-22,11.571
Qatar,QAT,2020-07-23,11.286
Qatar,QAT,2020-07-24,11
Qatar,QAT,2020-07-25,11
Qatar,QAT,2020-07-26,11.143
Qatar,QAT,2020-07-27,11.857
Qatar,QAT,2020-07-28,13.571
Qatar,QAT,2020-07-29,17.143
Qatar,QAT,2020-07-30,21.143
Qatar,QAT,2020-07-31,21.286
Qatar,QAT,2020-08-01,22.571
Qatar,QAT,2020-08-02,24
Qatar,QAT,2020-08-03,24.286
Qatar,QAT,2020-08-04,23.143
Qatar,QAT,2020-08-05,20
Qatar,QAT,2020-08-06,16.143
Qatar,QAT,2020-08-07,16.143
Qatar,QAT,2020-08-08,14.857
Qatar,QAT,2020-08-09,13.143
Qatar,QAT,2020-08-10,12.429
Qatar,QAT,2020-08-11,12
Qatar,QAT,2020-08-12,11.714
Qatar,QAT,2020-08-13,11.714
Qatar,QAT,2020-08-14,11.857
Qatar,QAT,2020-08-15,11.714
Qatar,QAT,2020-08-16,11.571
Qatar,QAT,2020-08-17,11
Qatar,QAT,2020-08-18,10.571
Qatar,QAT,2020-08-19,10.143
Qatar,QAT,2020-08-20,9.857
Qatar,QAT,2020-08-21,10
Qatar,QAT,2020-08-22,9.857
Qatar,QAT,2020-08-23,9.571
Qatar,QAT,2020-08-24,9.429
Qatar,QAT,2020-08-25,9.714
Qatar,QAT,2020-08-26,10
Qatar,QAT,2020-08-27,10.857
Qatar,QAT,2020-08-28,11.286
Qatar,QAT,2020-08-29,12
Qatar,QAT,2020-08-30,13.429
Qatar,QAT,2020-08-31,14.714
Qatar,QAT,2020-09-01,15.857
Qatar,QAT,2020-09-02,17
Qatar,QAT,2020-09-03,17.143
Qatar,QAT,2020-09-04,17.857
Qatar,QAT,2020-09-05,18.571
Qatar,QAT,2020-09-06,18.429
Qatar,QAT,2020-09-07,18.286
Qatar,QAT,2020-09-08,18
Qatar,QAT,2020-09-09,17.286
Qatar,QAT,2020-09-10,17.143
Qatar,QAT,2020-09-11,17.286
Qatar,QAT,2020-09-12,17.143
Qatar,QAT,2020-09-13,16.714
Qatar,QAT,2020-09-14,16.143
Qatar,QAT,2020-09-15,15.571
Qatar,QAT,2020-09-16,15.429
Qatar,QAT,2020-09-17,14.857
Qatar,QAT,2020-09-18,14.143
Qatar,QAT,2020-09-19,13.571
Qatar,QAT,2020-09-20,13.143
Qatar,QAT,2020-09-21,12.857
Qatar,QAT,2020-09-22,12.571
Qatar,QAT,2020-09-23,12.429
Qatar,QAT,2020-09-24,12.571
Qatar,QAT,2020-09-25,12.571
Qatar,QAT,2020-09-26,12.714
Qatar,QAT,2020-09-27,13.143
Qatar,QAT,2020-09-28,14.143
Qatar,QAT,2020-09-29,15.286
Qatar,QAT,2020-09-30,16.714
Qatar,QAT,2020-10-01,18.143
Qatar,QAT,2020-10-02,19.857
Qatar,QAT,2020-10-03,21.143
Qatar,QAT,2020-10-04,22.286
Qatar,QAT,2020-10-05,22.571
Qatar,QAT,2020-10-06,22.714
Qatar,QAT,2020-10-07,22.429
Qatar,QAT,2020-10-08,22
Qatar,QAT,2020-10-09,21.571
Qatar,QAT,2020-10-10,20.857
Qatar,QAT,2020-10-11,20.143
Qatar,QAT,2020-10-12,19.571
Qatar,QAT,2020-10-13,19.143
Qatar,QAT,2020-10-14,18.571
Qatar,QAT,2020-10-15,18.143
Qatar,QAT,2020-10-16,17.857
Qatar,QAT,2020-10-17,17.571
Qatar,QAT,2020-10-18,17.429
Qatar,QAT,2020-10-19,17.143
Qatar,QAT,2020-10-20,16.714
Qatar,QAT,2020-10-21,16.571
Qatar,QAT,2020-10-22,16.714
Qatar,QAT,2020-10-23,16.429
Qatar,QAT,2020-10-24,16.429
Qatar,QAT,2020-10-25,16.571
Qatar,QAT,2020-10-26,16.857
Qatar,QAT,2020-10-27,17.429
Qatar,QAT,2020-10-28,18.429
Qatar,QAT,2020-10-29,19
Qatar,QAT,2020-10-30,19.857
Qatar,QAT,2020-10-31,20.857
Qatar,QAT,2020-11-01,21.571
Qatar,QAT,2020-11-02,22.429
Qatar,QAT,2020-11-03,23
Qatar,QAT,2020-11-04,22.857
Qatar,QAT,2020-11-05,22.429
Qatar,QAT,2020-11-06,22.286
Qatar,QAT,2020-11-07,21.714
Qatar,QAT,2020-11-08,21.143
Qatar,QAT,2020-11-09,20.571
Qatar,QAT,2020-11-10,20
Qatar,QAT,2020-11-11,19.857
Qatar,QAT,2020-11-12,20
Qatar,QAT,2020-11-13,20.143
Qatar,QAT,2020-11-14,20.429
Qatar,QAT,2020-11-15,20.429
Qatar,QAT,2020-11-16,20.143
Qatar,QAT,2020-11-17,19.857
Qatar,QAT,2020-11-18,19.286
Qatar,QAT,2020-11-19,18.857
Qatar,QAT,2020-11-20,18.143
Qatar,QAT,2020-11-21,17.429
Qatar,QAT,2020-11-22,17
Qatar,QAT,2020-11-23,16.571
Qatar,QAT,2020-11-24,16.429
Reunion,REU,2020-02-17,0.333
Reunion,REU,2020-02-18,-1.25
Reunion,REU,2020-02-19,-0.8
Reunion,REU,2020-02-20,-2
Reunion,REU,2020-02-21,-3.143
Reunion,REU,2020-02-22,-3.571
Reunion,REU,2020-02-23,-3.143
Reunion,REU,2020-02-24,-4.286
Reunion,REU,2020-02-25,-4.714
Reunion,REU,2020-02-26,-4.286
Reunion,REU,2020-02-27,-5.143
Reunion,REU,2020-02-28,-6.571
Reunion,REU,2020-02-29,-7.571
Reunion,REU,2020-03-01,-10.857
Reunion,REU,2020-03-02,-11.857
Reunion,REU,2020-03-03,-13.429
Reunion,REU,2020-03-04,-15.143
Reunion,REU,2020-03-05,-15.286
Reunion,REU,2020-03-06,-16.143
Reunion,REU,2020-03-07,-16.857
Reunion,REU,2020-03-08,-15.143
Reunion,REU,2020-03-09,-14.714
Reunion,REU,2020-03-10,-14.143
Reunion,REU,2020-03-11,-13.714
Reunion,REU,2020-03-12,-12.857
Reunion,REU,2020-03-13,-11.571
Reunion,REU,2020-03-14,-11.286
Reunion,REU,2020-03-15,-11.429
Reunion,REU,2020-03-16,-9.429
Reunion,REU,2020-03-17,-10.857
Reunion,REU,2020-03-18,-17.143
Reunion,REU,2020-03-19,-24.571
Reunion,REU,2020-03-20,-31.857
Reunion,REU,2020-03-21,-40.429
Reunion,REU,2020-03-22,-51
Reunion,REU,2020-03-23,-61
Reunion,REU,2020-03-24,-68.143
Reunion,REU,2020-03-25,-72.143
Reunion,REU,2020-03-26,-74.571
Reunion,REU,2020-03-27,-76.714
Reunion,REU,2020-03-28,-77.714
Reunion,REU,2020-03-29,-79.571
Reunion,REU,2020-03-30,-81.286
Reunion,REU,2020-03-31,-82
Reunion,REU,2020-04-01,-82.286
Reunion,REU,2020-04-02,-81.857
Reunion,REU,2020-04-03,-81.857
Reunion,REU,2020-04-04,-81.714
Reunion,REU,2020-04-05,-81.857
Reunion,REU,2020-04-06,-82
Reunion,REU,2020-04-07,-80.714
Reunion,REU,2020-04-08,-80.714
Reunion,REU,2020-04-09,-81.571
Reunion,REU,2020-04-10,-80.571
Reunion,REU,2020-04-11,-80.286
Reunion,REU,2020-04-12,-78.833
Reunion,REU,2020-04-13,-77.8
Reunion,REU,2020-04-14,-79.2
Reunion,REU,2020-04-15,-79
Reunion,REU,2020-04-16,-77.4
Reunion,REU,2020-04-17,-79
Reunion,REU,2020-04-18,-79.4
Reunion,REU,2020-04-19,-79.4
Reunion,REU,2020-04-20,-79.333
Reunion,REU,2020-04-21,-79.5
Reunion,REU,2020-04-22,-78.333
Reunion,REU,2020-04-23,-79.167
Reunion,REU,2020-04-24,-78.333
Reunion,REU,2020-04-25,-78.167
Reunion,REU,2020-04-26,-78.167
Reunion,REU,2020-04-27,-78.333
Reunion,REU,2020-04-28,-77.333
Reunion,REU,2020-04-29,-77.5
Reunion,REU,2020-04-30,-76.167
Reunion,REU,2020-05-01,-79
Reunion,REU,2020-05-02,-78
Reunion,REU,2020-05-03,-78
Reunion,REU,2020-05-04,-77.667
Reunion,REU,2020-05-05,-77
Reunion,REU,2020-05-06,-76.667
Reunion,REU,2020-05-07,-76
Reunion,REU,2020-05-08,-74.667
Reunion,REU,2020-05-09,-74
Reunion,REU,2020-05-10,-74
Reunion,REU,2020-05-11,-71.333
Reunion,REU,2020-05-12,-69.167
Reunion,REU,2020-05-13,-67
Reunion,REU,2020-05-14,-65.667
Reunion,REU,2020-05-15,-61.5
Reunion,REU,2020-05-16,-60
Reunion,REU,2020-05-17,-60
Reunion,REU,2020-05-18,-60.333
Reunion,REU,2020-05-19,-60.833
Reunion,REU,2020-05-20,-59.833
Reunion,REU,2020-05-21,-62.167
Reunion,REU,2020-05-22,-62
Reunion,REU,2020-05-23,-61.833
Reunion,REU,2020-05-24,-61.833
Reunion,REU,2020-05-25,-61.5
Reunion,REU,2020-05-26,-61.833
Reunion,REU,2020-05-27,-63.5
Reunion,REU,2020-05-28,-61.333
Reunion,REU,2020-05-29,-61.667
Reunion,REU,2020-05-30,-61.333
Reunion,REU,2020-05-31,-61.333
Reunion,REU,2020-06-01,-64
Reunion,REU,2020-06-02,-63.833
Reunion,REU,2020-06-03,-64
Reunion,REU,2020-06-04,-63.833
Reunion,REU,2020-06-05,-64
Reunion,REU,2020-06-06,-63.667
Reunion,REU,2020-06-07,-63.667
Reunion,REU,2020-06-08,-61.5
Reunion,REU,2020-06-09,-62.167
Reunion,REU,2020-06-10,-61.5
Reunion,REU,2020-06-11,-62.167
Reunion,REU,2020-06-12,-62.5
Reunion,REU,2020-06-13,-63
Reunion,REU,2020-06-14,-63
Reunion,REU,2020-06-15,-63.333
Reunion,REU,2020-06-16,-63.167
Reunion,REU,2020-06-17,-63.667
Reunion,REU,2020-06-18,-63.833
Reunion,REU,2020-06-19,-63.5
Reunion,REU,2020-06-20,-63.667
Reunion,REU,2020-06-21,-63.667
Reunion,REU,2020-06-22,-63.833
Reunion,REU,2020-06-23,-63.667
Reunion,REU,2020-06-24,-63.167
Reunion,REU,2020-06-25,-62.833
Reunion,REU,2020-06-26,-63
Reunion,REU,2020-06-27,-63
Reunion,REU,2020-06-28,-63
Reunion,REU,2020-06-29,-62.167
Reunion,REU,2020-06-30,-61
Reunion,REU,2020-07-01,-60.833
Reunion,REU,2020-07-02,-59.5
Reunion,REU,2020-07-03,-58.5
Reunion,REU,2020-07-04,-57.167
Reunion,REU,2020-07-05,-57.167
Reunion,REU,2020-07-06,-55.333
Reunion,REU,2020-07-07,-53.833
Reunion,REU,2020-07-08,-51.833
Reunion,REU,2020-07-09,-50.333
Reunion,REU,2020-07-10,-48.667
Reunion,REU,2020-07-11,-46.833
Reunion,REU,2020-07-12,-46.833
Reunion,REU,2020-07-13,-42.333
Reunion,REU,2020-07-14,-44.167
Reunion,REU,2020-07-15,-40.5
Reunion,REU,2020-07-16,-38
Reunion,REU,2020-07-17,-35.333
Reunion,REU,2020-07-18,-33
Reunion,REU,2020-07-19,-33
Reunion,REU,2020-07-20,-33.333
Reunion,REU,2020-07-21,-28.5
Reunion,REU,2020-07-22,-28
Reunion,REU,2020-07-23,-26.833
Reunion,REU,2020-07-24,-26
Reunion,REU,2020-07-25,-25.667
Reunion,REU,2020-07-26,-25.667
Reunion,REU,2020-07-27,-24.833
Reunion,REU,2020-07-28,-24
Reunion,REU,2020-07-29,-23.167
Reunion,REU,2020-07-30,-21.5
Reunion,REU,2020-07-31,-20.167
Reunion,REU,2020-08-01,-18.333
Reunion,REU,2020-08-02,-18.333
Reunion,REU,2020-08-03,-16.833
Reunion,REU,2020-08-04,-14.167
Reunion,REU,2020-08-05,-11.167
Reunion,REU,2020-08-06,-9
Reunion,REU,2020-08-07,-7.167
Reunion,REU,2020-08-08,-6
Reunion,REU,2020-08-09,-6
Reunion,REU,2020-08-10,-4.167
Reunion,REU,2020-08-11,-4
Reunion,REU,2020-08-12,-3.667
Reunion,REU,2020-08-13,-4.167
Reunion,REU,2020-08-14,-4.833
Reunion,REU,2020-08-15,-6.833
Reunion,REU,2020-08-16,-6.833
Reunion,REU,2020-09-11,-13.167
Reunion,REU,2020-09-12,-17.833
Reunion,REU,2020-09-13,-22.4
Reunion,REU,2020-09-14,-30.8
Reunion,REU,2020-09-15,-35.2
Reunion,REU,2020-09-16,-37.4
Reunion,REU,2020-09-17,-36.5
Reunion,REU,2020-09-18,-36.333
Reunion,REU,2020-09-19,-36.833
Reunion,REU,2020-09-20,-36.833
Reunion,REU,2020-09-21,-35.5
